,area_type,area_name,date,year,month,seasonally_adjusted_y_n,status_preliminary_final,labor_force,employment,unemployment,unemployment_rate
3365,Sub-County Place,Boronda CDP,2021-01-01T00:00:00.000,2021,January,N,Final,400,300,0,0.05
3366,Sub-County Place,Bostonia CDP,2021-01-01T00:00:00.000,2021,January,N,Final,8200,6800,1300,0.164
3367,Sub-County Place,Boulder Creek CDP,2021-01-01T00:00:00.000,2021,January,N,Final,2300,2000,300,0.131
3368,Sub-County Place,Boyes Hot Springs CDP,2021-01-01T00:00:00.000,2021,January,N,Final,3600,3300,200,0.068
3369,Sub-County Place,Bradbury city,2021-01-01T00:00:00.000,2021,January,N,Final,500,400,0,0.085
3370,Sub-County Place,Bradley CDP,2021-01-01T00:00:00.000,2021,January,N,Final,100,100,0,0.056
3371,Sub-County Place,Brawley city,2021-01-01T00:00:00.000,2021,January,N,Final,9700,8100,1600,0.163
3372,Sub-County Place,Brea city,2021-01-01T00:00:00.000,2021,January,N,Final,21600,20100,1500,0.068
3373,Sub-County Place,Brentwood city,2021-01-01T00:00:00.000,2021,January,N,Final,28300,26100,2100,0.075
3374,Sub-County Place,Bret Harte CDP,2021-01-01T00:00:00.000,2021,January,N,Final,2000,1600,400,0.194
3375,Sub-County Place,Brisbane city,2021-01-01T00:00:00.000,2021,January,N,Final,2700,2600,100,0.046
3376,Sub-County Place,Broadmoor CDP,2021-01-01T00:00:00.000,2021,January,N,Final,3200,2800,400,0.122
3377,Sub-County Place,Bucks Lake CDP,2021-01-01T00:00:00.000,2021,January,N,Final,10,10,0,0
3378,Sub-County Place,Buellton city,2021-01-01T00:00:00.000,2021,January,N,Final,2600,2500,100,0.028
3379,Sub-County Place,Buena Park city,2021-01-01T00:00:00.000,2021,January,N,Final,38100,34800,3300,0.087
3380,Sub-County Place,Burbank city,2021-01-01T00:00:00.000,2021,January,N,Final,56800,49200,7600,0.133
3381,Sub-County Place,Burlingame city,2021-01-01T00:00:00.000,2021,January,N,Final,17100,16300,800,0.045
3382,Sub-County Place,Burney CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1300,1200,100,0.07
3383,Sub-County Place,Buttonwillow CDP,2021-01-01T00:00:00.000,2021,January,N,Final,600,500,100,0.153
3384,Sub-County Place,Byron CDP,2021-01-01T00:00:00.000,2021,January,N,Final,700,700,100,0.091
3385,Sub-County Place,Bystrom CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1600,1400,200,0.127
3386,Sub-County Place,Cabazon CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1500,1300,300,0.182
3387,Sub-County Place,Calabasas city,2021-01-01T00:00:00.000,2021,January,N,Final,11500,10500,1000,0.086
3388,Sub-County Place,Calexico city,2021-01-01T00:00:00.000,2021,January,N,Final,15100,11800,3300,0.216
3389,Sub-County Place,California City city,2021-01-01T00:00:00.000,2021,January,N,Final,4900,3800,1100,0.228
3390,Sub-County Place,Calimesa city,2021-01-01T00:00:00.000,2021,January,N,Final,3400,3100,300,0.089
3391,Sub-County Place,Calipatria city,2021-01-01T00:00:00.000,2021,January,N,Final,1100,900,200,0.198
3392,Sub-County Place,Calistoga city,2021-01-01T00:00:00.000,2021,January,N,Final,2400,2200,200,0.075
3393,Sub-County Place,Calwa CDP,2021-01-01T00:00:00.000,2021,January,N,Final,800,700,100,0.144
3394,Sub-County Place,Camarillo city,2021-01-01T00:00:00.000,2021,January,N,Final,33000,30900,2100,0.063
3395,Sub-County Place,Cambria CDP,2021-01-01T00:00:00.000,2021,January,N,Final,2500,2300,300,0.099
3396,Sub-County Place,Cameron Park CDP,2021-01-01T00:00:00.000,2021,January,N,Final,9400,8800,600,0.064
3397,Sub-County Place,Campbell city,2021-01-01T00:00:00.000,2021,January,N,Final,25200,23900,1400,0.054
3398,Sub-County Place,Cantua Creek CDP,2021-01-01T00:00:00.000,2021,January,N,Final,100,100,0,0.071
3399,Sub-County Place,Canyondam CDP,2021-01-01T00:00:00.000,2021,January,N,Final,50,10,40,0.809
3400,Sub-County Place,Canyon Lake city,2021-01-01T00:00:00.000,2021,January,N,Final,5600,5300,300,0.061
3401,Sub-County Place,Capitola city,2021-01-01T00:00:00.000,2021,January,N,Final,5000,4800,200,0.041
3402,Sub-County Place,Carlsbad city,2021-01-01T00:00:00.000,2021,January,N,Final,52100,48700,3400,0.065
3403,Sub-County Place,Carmel by the Sea city,2021-01-01T00:00:00.000,2021,January,N,Final,1400,1400,0,0.001
3404,Sub-County Place,Carmel Valley Village CDP,2021-01-01T00:00:00.000,2021,January,N,Final,2300,2000,300,0.143
3405,Sub-County Place,Carmichael CDP,2021-01-01T00:00:00.000,2021,January,N,Final,31000,28300,2700,0.086
3406,Sub-County Place,Carpinteria city,2021-01-01T00:00:00.000,2021,January,N,Final,7200,6700,600,0.08
3407,Sub-County Place,Carson city,2021-01-01T00:00:00.000,2021,January,N,Final,44800,38700,6200,0.137
3408,Sub-County Place,Cartago CDP,2021-01-01T00:00:00.000,2021,January,N,Final,10,10,0,0
3409,Sub-County Place,Caruthers CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1400,1200,200,0.12
3410,Sub-County Place,Casa Conejo CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1700,1500,200,0.101
3411,Sub-County Place,Casa de Oro Mount Helix CDP,2021-01-01T00:00:00.000,2021,January,N,Final,9400,8600,800,0.087
3412,Sub-County Place,Castro Valley CDP,2021-01-01T00:00:00.000,2021,January,N,Final,30800,28800,2100,0.067
3413,Sub-County Place,Castroville CDP,2021-01-01T00:00:00.000,2021,January,N,Final,3400,2700,700,0.213
3414,Sub-County Place,Cathedral City city,2021-01-01T00:00:00.000,2021,January,N,Final,26700,24100,2600,0.097
3415,Sub-County Place,Cayucos CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1300,1200,100,0.056
3416,Sub-County Place,Ceres city,2021-01-01T00:00:00.000,2021,January,N,Final,21000,18800,2200,0.107
3417,Sub-County Place,Cerritos city,2021-01-01T00:00:00.000,2021,January,N,Final,24200,21400,2700,0.114
3418,Sub-County Place,Challenge Brownsville CDP,2021-01-01T00:00:00.000,2021,January,N,Final,300,300,0,0
3419,Sub-County Place,Channel Islands Beach CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1500,1300,300,0.169
3420,Sub-County Place,Charter Oak CDP,2021-01-01T00:00:00.000,2021,January,N,Final,4700,4000,700,0.146
3421,Sub-County Place,Cherryland CDP,2021-01-01T00:00:00.000,2021,January,N,Final,7200,6400,800,0.115
3422,Sub-County Place,Cherry Valley CDP,2021-01-01T00:00:00.000,2021,January,N,Final,3500,3200,300,0.074
3423,Sub-County Place,Chester CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1030,940,90,0.089
3424,Sub-County Place,Chico city,2021-01-01T00:00:00.000,2021,January,N,Final,49900,46700,3200,0.065
3425,Sub-County Place,Chilcoot Vinton CDP,2021-01-01T00:00:00.000,2021,January,N,Final,20,0,20,1
3426,Sub-County Place,China Lake Acres CDP,2021-01-01T00:00:00.000,2021,January,N,Final,700,600,100,0.191
3427,Sub-County Place,Chinese Camp CDP,2021-01-01T00:00:00.000,2021,January,N,Final,30,30,0,0
3428,Sub-County Place,Chino city,2021-01-01T00:00:00.000,2021,January,N,Final,44200,41200,3000,0.068
3429,Sub-County Place,Chino Hills city,2021-01-01T00:00:00.000,2021,January,N,Final,44900,42400,2400,0.054
3430,Sub-County Place,Chowchilla city,2021-01-01T00:00:00.000,2021,January,N,Final,4500,4100,300,0.077
3431,Sub-County Place,Chualar CDP,2021-01-01T00:00:00.000,2021,January,N,Final,700,600,100,0.148
3432,Sub-County Place,Chula Vista city,2021-01-01T00:00:00.000,2021,January,N,Final,120300,109500,10800,0.09
3433,Sub-County Place,Citrus CDP,2021-01-01T00:00:00.000,2021,January,N,Final,5200,4600,600,0.118
3434,Sub-County Place,Citrus Heights city,2021-01-01T00:00:00.000,2021,January,N,Final,42900,39600,3400,0.078
3435,Sub-County Place,Claremont city,2021-01-01T00:00:00.000,2021,January,N,Final,16300,14600,1800,0.107
3436,Sub-County Place,Clayton city,2021-01-01T00:00:00.000,2021,January,N,Final,5700,5400,200,0.044
3437,Sub-County Place,Clearlake city,2021-01-01T00:00:00.000,2021,January,N,Final,6210,5410,790,0.128
3438,Sub-County Place,Clearlake Oaks CDP,2021-01-01T00:00:00.000,2021,January,N,Final,800,700,100,0.13
3439,Sub-County Place,Clio CDP,2021-01-01T00:00:00.000,2021,January,N,Final,20,20,0,0
3440,Sub-County Place,Cloverdale city,2021-01-01T00:00:00.000,2021,January,N,Final,4000,3800,200,0.046
3441,Sub-County Place,Clovis city,2021-01-01T00:00:00.000,2021,January,N,Final,54100,50900,3200,0.06
3442,Sub-County Place,Clyde CDP,2021-01-01T00:00:00.000,2021,January,N,Final,600,600,0,0.033
3443,Sub-County Place,Coachella city,2021-01-01T00:00:00.000,2021,January,N,Final,20000,17100,2900,0.146
3444,Sub-County Place,Coalinga city,2021-01-01T00:00:00.000,2021,January,N,Final,6200,5600,700,0.109
3445,Sub-County Place,Cobb CDP,2021-01-01T00:00:00.000,2021,January,N,Final,530,500,30,0.047
3446,Sub-County Place,Colfax city,2021-01-01T00:00:00.000,2021,January,N,Final,1100,1000,100,0.106
3447,Sub-County Place,Colton city,2021-01-01T00:00:00.000,2021,January,N,Final,24800,22600,2200,0.09
3448,Sub-County Place,Columbia CDP,2021-01-01T00:00:00.000,2021,January,N,Final,790,610,180,0.231
3449,Sub-County Place,Colusa city,2021-01-01T00:00:00.000,2021,January,N,Final,2820,2400,420,0.148
3450,Sub-County Place,Commerce city,2021-01-01T00:00:00.000,2021,January,N,Final,6000,5000,1100,0.176
3451,Sub-County Place,Compton city,2021-01-01T00:00:00.000,2021,January,N,Final,39300,32300,7000,0.179
3452,Sub-County Place,Concord city,2021-01-01T00:00:00.000,2021,January,N,Final,62400,57900,4500,0.072
3453,Sub-County Place,Concow CDP,2021-01-01T00:00:00.000,2021,January,N,Final,200,200,0,0.151
3454,Sub-County Place,Copperopolis CDP,2021-01-01T00:00:00.000,2021,January,N,Final,2290,2160,130,0.057
3455,Sub-County Place,Corcoran city,2021-01-01T00:00:00.000,2021,January,N,Final,4300,3500,800,0.18
3456,Sub-County Place,Corning city,2021-01-01T00:00:00.000,2021,January,N,Final,3100,2680,420,0.135
3457,Sub-County Place,Corona city,2021-01-01T00:00:00.000,2021,January,N,Final,84100,78300,5800,0.069
3458,Sub-County Place,Coronado city,2021-01-01T00:00:00.000,2021,January,N,Final,8000,7500,500,0.059
3459,Sub-County Place,Corralitos CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1300,1300,100,0.037
3460,Sub-County Place,Corte Madera town,2021-01-01T00:00:00.000,2021,January,N,Final,5000,4700,300,0.056
3461,Sub-County Place,Costa Mesa city,2021-01-01T00:00:00.000,2021,January,N,Final,61700,57500,4300,0.069
3462,Sub-County Place,Cotati city,2021-01-01T00:00:00.000,2021,January,N,Final,3900,3700,300,0.066
3463,Sub-County Place,Coto de Caza CDP,2021-01-01T00:00:00.000,2021,January,N,Final,6900,6500,400,0.06
3464,Sub-County Place,Cottonwood CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1300,1200,100,0.105
3465,Sub-County Place,Country Club CDP,2021-01-01T00:00:00.000,2021,January,N,Final,4600,3800,800,0.168
3466,Sub-County Place,Covelo CDP,2021-01-01T00:00:00.000,2021,January,N,Final,400,360,40,0.109
3467,Sub-County Place,Covina city,2021-01-01T00:00:00.000,2021,January,N,Final,23200,20100,3200,0.137
3468,Sub-County Place,Crescent City city,2021-01-01T00:00:00.000,2021,January,N,Final,1430,1310,120,0.085
3469,Sub-County Place,Crescent Mills CDP,2021-01-01T00:00:00.000,2021,January,N,Final,100,100,0,0
3470,Sub-County Place,Crestline CDP,2021-01-01T00:00:00.000,2021,January,N,Final,4500,4300,200,0.045
3471,Sub-County Place,C Road CDP,2021-01-01T00:00:00.000,2021,January,N,Final,70,60,20,0.222
3472,Sub-County Place,Crockett CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1600,1500,100,0.086
3473,Sub-County Place,Cromberg CDP,2021-01-01T00:00:00.000,2021,January,N,Final,40,40,0,0
3474,Sub-County Place,Cudahy city,2021-01-01T00:00:00.000,2021,January,N,Final,9800,8400,1300,0.136
3475,Sub-County Place,Culver City city,2021-01-01T00:00:00.000,2021,January,N,Final,21800,19500,2300,0.104
3476,Sub-County Place,Cupertino city,2021-01-01T00:00:00.000,2021,January,N,Final,27700,26500,1200,0.044
3477,Sub-County Place,Cutler CDP,2021-01-01T00:00:00.000,2021,January,N,Final,2200,1900,300,0.149
3478,Sub-County Place,Cypress city,2021-01-01T00:00:00.000,2021,January,N,Final,23700,21900,1800,0.077
3479,Sub-County Place,Daly City city,2021-01-01T00:00:00.000,2021,January,N,Final,60700,56500,4200,0.069
3480,Sub-County Place,Dana Point city,2021-01-01T00:00:00.000,2021,January,N,Final,17500,16400,1200,0.066
3481,Sub-County Place,Danville town,2021-01-01T00:00:00.000,2021,January,N,Final,19300,18300,1000,0.054
3482,Sub-County Place,Darwin CDP,2021-01-01T00:00:00.000,2021,January,N,Final,0,0,0,0
3483,Sub-County Place,Davis city,2021-01-01T00:00:00.000,2021,January,N,Final,34100,32600,1400,0.042
3484,Sub-County Place,Day Valley CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1500,1400,100,0.06
3485,Sub-County Place,Deer Park CDP,2021-01-01T00:00:00.000,2021,January,N,Final,400,300,0,0.119
3486,Sub-County Place,Del Aire CDP,2021-01-01T00:00:00.000,2021,January,N,Final,5500,4800,700,0.12
3487,Sub-County Place,Delano city,2021-01-01T00:00:00.000,2021,January,N,Final,21200,16100,5000,0.237
3488,Sub-County Place,Delhi CDP,2021-01-01T00:00:00.000,2021,January,N,Final,4900,4300,600,0.116
3489,Sub-County Place,Delleker CDP,2021-01-01T00:00:00.000,2021,January,N,Final,210,210,0,0
3490,Sub-County Place,Del Mar city,2021-01-01T00:00:00.000,2021,January,N,Final,2300,2200,100,0.044
3491,Sub-County Place,Del Monte Forest CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1700,1400,300,0.184
3492,Sub-County Place,Del Rey CDP,2021-01-01T00:00:00.000,2021,January,N,Final,500,500,100,0.115
3493,Sub-County Place,Del Rey Oaks city,2021-01-01T00:00:00.000,2021,January,N,Final,900,800,100,0.118
3494,Sub-County Place,Denair CDP,2021-01-01T00:00:00.000,2021,January,N,Final,2500,2300,100,0.053
3495,Sub-County Place,Derby Acres CDP,2021-01-01T00:00:00.000,2021,January,N,Final,100,100,0,0.059
3496,Sub-County Place,Desert Hot Springs city,2021-01-01T00:00:00.000,2021,January,N,Final,12100,10400,1700,0.137
3497,Sub-County Place,Desert View Highlands CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1000,800,200,0.174
3498,Sub-County Place,Diablo CDP,2021-01-01T00:00:00.000,2021,January,N,Final,100,100,0,0
3499,Sub-County Place,Diamond Bar city,2021-01-01T00:00:00.000,2021,January,N,Final,28400,25700,2700,0.095
3500,Sub-County Place,Diamond Springs CDP,2021-01-01T00:00:00.000,2021,January,N,Final,5000,4500,500,0.097
3501,Sub-County Place,Dinuba city,2021-01-01T00:00:00.000,2021,January,N,Final,10800,9200,1600,0.146
3502,Sub-County Place,Discovery Bay CDP,2021-01-01T00:00:00.000,2021,January,N,Final,7400,6900,500,0.073
3503,Sub-County Place,Dixon city,2021-01-01T00:00:00.000,2021,January,N,Final,9400,8500,900,0.096
3504,Sub-County Place,Dixon Lane Meadow Creek CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1160,1090,70,0.062
3505,Sub-County Place,Dollar Point CDP,2021-01-01T00:00:00.000,2021,January,N,Final,600,600,0,0.032
3506,Sub-County Place,Dorrington CDP,2021-01-01T00:00:00.000,2021,January,N,Final,80,80,0,0
3507,Sub-County Place,Dos Palos city,2021-01-01T00:00:00.000,2021,January,N,Final,2000,1800,200,0.117
3508,Sub-County Place,Downey city,2021-01-01T00:00:00.000,2021,January,N,Final,55200,48200,7100,0.128
3509,Sub-County Place,Duarte city,2021-01-01T00:00:00.000,2021,January,N,Final,10900,9400,1600,0.143
3510,Sub-County Place,Dublin city,2021-01-01T00:00:00.000,2021,January,N,Final,31100,29400,1700,0.056
3511,Sub-County Place,Ducor CDP,2021-01-01T00:00:00.000,2021,January,N,Final,300,200,0,0.109
3512,Sub-County Place,Dunsmuir city,2021-01-01T00:00:00.000,2021,January,N,Final,610,560,50,0.085
3513,Sub-County Place,Durham CDP,2021-01-01T00:00:00.000,2021,January,N,Final,2600,2500,100,0.045
3514,Sub-County Place,Dustin Acres CDP,2021-01-01T00:00:00.000,2021,January,N,Final,300,200,0,0.103
3515,Sub-County Place,Earlimart CDP,2021-01-01T00:00:00.000,2021,January,N,Final,3600,3000,600,0.171
3516,Sub-County Place,East Foothills CDP,2021-01-01T00:00:00.000,2021,January,N,Final,3600,3400,100,0.033
3517,Sub-County Place,East Hemet CDP,2021-01-01T00:00:00.000,2021,January,N,Final,8300,7100,1200,0.139
3518,Sub-County Place,East Los Angeles CDP,2021-01-01T00:00:00.000,2021,January,N,Final,58500,46900,11600,0.199
3519,Sub-County Place,East Oakdale CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1500,1400,100,0.072
3520,Sub-County Place,Easton CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1000,900,100,0.114
3521,Sub-County Place,East Orosi CDP,2021-01-01T00:00:00.000,2021,January,N,Final,400,200,100,0.383
3522,Sub-County Place,East Palo Alto city,2021-01-01T00:00:00.000,2021,January,N,Final,14200,13000,1200,0.086
3523,Sub-County Place,East Pasadena CDP,2021-01-01T00:00:00.000,2021,January,N,Final,2900,2700,200,0.068
3524,Sub-County Place,East Porterville CDP,2021-01-01T00:00:00.000,2021,January,N,Final,2300,1900,500,0.207
3525,Sub-County Place,East Quincy CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1030,950,80,0.077
3526,Sub-County Place,East Richmond Heights CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1900,1800,100,0.038
3527,Sub-County Place,East San Gabriel CDP,2021-01-01T00:00:00.000,2021,January,N,Final,7000,6700,300,0.042
3528,Sub-County Place,East Shore CDP,2021-01-01T00:00:00.000,2021,January,N,Final,120,70,50,0.381
3529,Sub-County Place,East Sonora CDP,2021-01-01T00:00:00.000,2021,January,N,Final,990,990,0,0
3530,Sub-County Place,Eastvale City city,2021-01-01T00:00:00.000,2021,January,N,Final,32000,29900,2200,0.068
3531,Sub-County Place,Edwards AFB CDP,2021-01-01T00:00:00.000,2021,January,N,Final,400,400,0,0.101
3532,Sub-County Place,El Cajon city,2021-01-01T00:00:00.000,2021,January,N,Final,43600,39300,4300,0.099
3533,Sub-County Place,El Centro city,2021-01-01T00:00:00.000,2021,January,N,Final,17500,14900,2600,0.147
3534,Sub-County Place,El Cerrito CDP,2021-01-01T00:00:00.000,2021,January,N,Final,2400,2200,100,0.058
3535,Sub-County Place,El Cerrito city,2021-01-01T00:00:00.000,2021,January,N,Final,13000,12200,800,0.06
3536,Sub-County Place,El Dorado Hills CDP,2021-01-01T00:00:00.000,2021,January,N,Final,22500,21200,1300,0.057
3537,Sub-County Place,El Granada CDP,2021-01-01T00:00:00.000,2021,January,N,Final,3700,3400,300,0.075
3538,Sub-County Place,Elk Grove CDP,2021-01-01T00:00:00.000,2021,January,N,Final,81800,76500,5300,0.065
3539,Sub-County Place,Elkhorn CDP,2021-01-01T00:00:00.000,2021,January,N,Final,600,600,0,0
3540,Sub-County Place,Elmira CDP,2021-01-01T00:00:00.000,2021,January,N,Final,100,100,0,0.103
3541,Sub-County Place,El Monte city,2021-01-01T00:00:00.000,2021,January,N,Final,50200,43800,6400,0.127
3542,Sub-County Place,El Paso de Robles (Paso Robles) city,2021-01-01T00:00:00.000,2021,January,N,Final,15300,14200,1100,0.075
3543,Sub-County Place,El Rio CDP,2021-01-01T00:00:00.000,2021,January,N,Final,3100,2800,300,0.103
3544,Sub-County Place,El Segundo city,2021-01-01T00:00:00.000,2021,January,N,Final,9200,8200,1000,0.105
3545,Sub-County Place,El Sobrante CDP,2021-01-01T00:00:00.000,2021,January,N,Final,7200,6600,600,0.083
3546,Sub-County Place,El Verano CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1800,1700,100,0.05
3547,Sub-County Place,Emeryville city,2021-01-01T00:00:00.000,2021,January,N,Final,7200,6700,400,0.062
3548,Sub-County Place,Empire CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1700,1500,200,0.121
3549,Sub-County Place,Encinitas city,2021-01-01T00:00:00.000,2021,January,N,Final,31300,29400,1900,0.06
3550,Sub-County Place,Escalon city,2021-01-01T00:00:00.000,2021,January,N,Final,3600,3500,100,0.023
3551,Sub-County Place,Escondido city,2021-01-01T00:00:00.000,2021,January,N,Final,66400,61000,5300,0.08
3552,Sub-County Place,Esparto CDP,2021-01-01T00:00:00.000,2021,January,N,Final,1700,1600,200,0.105
3553,Sub-County Place,Eureka city,2021-01-01T00:00:00.000,2021,January,N,Final,11900,11000,900,0.072
3554,Sub-County Place,Exeter city,2021-01-01T00:00:00.000,2021,January,N,Final,4600,4100,500,0.105
3555,Sub-County Place,Fairfax town,2021-01-01T00:00:00.000,2021,January,N,Final,4300,4100,200,0.04
3556,Sub-County Place,Fairfield city,2021-01-01T00:00:00.000,2021,January,N,Final,51500,47200,4300,0.084
